stationID;security;stationTypeID;corporationID;solarSystemID;constellationID;regionID;stationName
60008917;0.2734976687;1931;1000093;30002272;20000333;10000043;Asoutar V - Moon 5 - Theology Council Accounting
60008920;0.5230451031;1929;1000093;30002269;20000333;10000043;Ebo IX - Theology Council Tribunal
60008923;0.4966115848;1929;1000093;30002275;20000333;10000043;Clarelam I - Theology Council Law School
60008926;0.4814457852;1929;1000093;30002254;20000330;10000043;Jerma VIII - Moon 3 - Theology Council Tribunal
60008929;0.4814457852;1929;1000093;30002254;20000330;10000043;Jerma VI - Moon 12 - Theology Council Tribunal
60008932;0.4591591858;1929;1000093;30002252;20000330;10000043;Bika II - Theology Council Law School
60008935;0.5809035810;1929;1000093;30002253;20000330;10000043;Arshat VII - Moon 4 - Theology Council Law School
60008938;0.9094599910;1929;1000093;30003491;20000509;10000043;Ashab VIII - Moon 10 - Theology Council Tribunal
60008941;0.9073789352;1929;1000093;30003487;20000509;10000043;Arbaz VI - Moon 8 - Theology Council Tribunal
60008944;0.8583217773;1929;1000093;30003488;20000509;10000043;Penirgman VIII - Moon 2 - Theology Council Tribunal
60008947;0.8583217773;1929;1000093;30003488;20000509;10000043;Penirgman V - Moon 1 - Theology Council Tribunal
60008950;1.0000000000;1929;1000093;30002187;20000322;10000043;Amarr VI (Zorast) - Moon 2 - Theology Council Tribunal
60008953;0.8130267430;1929;1000093;30002191;20000322;10000043;Toshabia VII - Moon 5 - Theology Council Tribunal
60008956;0.8937723408;1929;1000093;30002188;20000322;10000043;Boranai VII - Moon 9 - Theology Council Law School
60008959;0.8130267430;1929;1000093;30002191;20000322;10000043;Toshabia I - Theology Council Tribunal
60008962;0.6473327137;1931;1000093;30004103;20000599;10000052;Kothe VI - Moon 15 - Theology Council Accounting
60008965;0.9092808588;1931;1000093;30004102;20000599;10000052;Inis-Ilix I - Theology Council Accounting
60008968;0.9092808588;1929;1000093;30004102;20000599;10000052;Inis-Ilix II - Moon 1 - Theology Council Law School
60008971;0.9092808588;1931;1000093;30004102;20000599;10000052;Inis-Ilix VI - Theology Council Accounting
60008974;0.7361590163;1931;1000093;30001688;20000250;10000020;Onazel IX - Theology Council Accounting
60008977;0.7919460681;1929;1000093;30001690;20000250;10000020;Hostni VII - Moon 11 - Theology Council Tribunal
60008980;0.7361590163;1929;1000093;30001688;20000250;10000020;Onazel VII - Theology Council Tribunal
60008983;0.7919460681;1929;1000093;30001690;20000250;10000020;Hostni VII - Moon 14 - Theology Council Tribunal
60008986;0.5965759839;1929;1000093;30002972;20000435;10000036;Gheth VII - Moon 12 - Theology Council Law School
60008989;0.5936436207;1931;1000093;30002971;20000435;10000036;Sasoutikh V - Moon 11 - Theology Council Accounting
60008992;0.7591685477;1929;1000093;30002973;20000435;10000036;Lisudeh IV - Moon 4 - Theology Council Tribunal
60008995;0.7016515124;1931;1000093;30002969;20000435;10000036;Eredan VII - Moon 1 - Theology Council Accounting
60008998;0.5711620660;1929;1000093;30002263;20000332;10000043;Jarshitsan VIII - Moon 8 - Theology Council Tribunal
60009001;0.6665683206;1931;1000093;30002268;20000332;10000043;Adia VI - Moon 8 - Theology Council Accounting
60009004;0.5711620660;1929;1000093;30002263;20000332;10000043;Jarshitsan VI - Moon 1 - Theology Council Tribunal
60009007;0.6230301929;1929;1000093;30002265;20000332;10000043;Azizora V - Moon 17 - Theology Council Tribunal
60009010;0.5991906292;1929;1000093;30004130;20000604;10000052;Hostakoh VI - Moon 2 - Theology Council Tribunal
60009013;0.8225174005;1929;1000093;30004134;20000604;10000052;Kasi V - Moon 9 - Theology Council Tribunal
60009016;0.8225174005;1929;1000093;30004134;20000604;10000052;Kasi V - Moon 5 - Theology Council Tribunal
60009019;0.7824055376;1929;1000093;30004133;20000604;10000052;Hilmar VII - Moon 17 - Theology Council Tribunal
60009022;0.4435344311;1929;1000093;30005225;20000764;10000067;Alal VII - Moon 17 - Theology Council Tribunal
60009025;0.4435344311;1929;1000093;30005225;20000764;10000067;Alal VII - Moon 14 - Theology Council Tribunal
60009028;0.4421178705;1929;1000093;30005224;20000764;10000067;Assez VIII - Moon 21 - Theology Council Tribunal
60009031;0.4677271163;1929;1000093;30005221;20000764;10000067;Zoohen III - Theology Council Tribunal
60009034;0.7619204116;3870;1000094;30002706;20000396;10000032;Doussivitte VIII - Moon 20 - TransStellar Shipping Storage
60009037;0.9063288333;3870;1000094;30002711;20000396;10000032;Stetille VII - Moon 3 - TransStellar Shipping Storage
60009040;0.7649834529;3870;1000094;30002710;20000396;10000032;Adiere X - TransStellar Shipping Storage
60009043;0.8344098489;3870;1000094;30002709;20000396;10000032;Auberulle V - TransStellar Shipping Storage
60009046;0.9063288333;3870;1000094;30002711;20000396;10000032;Stetille V - Moon 1 - TransStellar Shipping Storage
60009049;0.7619204116;3870;1000094;30002706;20000396;10000032;Doussivitte X - TransStellar Shipping Storage
60009052;0.6207646158;3870;1000094;30003824;20000559;10000048;Archavoinet II - Moon 17 - TransStellar Shipping Storage
60009055;0.3574551019;3870;1000094;30003826;20000559;10000048;Frarie VIII - Moon 3 - TransStellar Shipping Storage
60009058;0.3574551019;3870;1000094;30003826;20000559;10000048;Frarie VIII - Moon 2 - TransStellar Shipping Storage
60009061;0.3574551019;3870;1000094;30003826;20000559;10000048;Frarie IX - Moon 12 - TransStellar Shipping Storage
60009064;0.3943208467;3870;1000094;30003828;20000559;10000048;Moclinamaud VIII - Moon 11 - TransStellar Shipping Storage
60009067;0.6207646158;3870;1000094;30003824;20000559;10000048;Archavoinet II - Moon 7 - TransStellar Shipping Storage
60009070;0.2917390301;3870;1000094;30001721;20000254;10000020;Saminer IX - TransStellar Shipping Storage
60009073;0.6420813625;3870;1000094;30001718;20000254;10000020;Paye IX - Moon 1 - TransStellar Shipping Storage
60009076;0.6420813625;3870;1000094;30001718;20000254;10000020;Paye VI - Moon 14 - TransStellar Shipping Storage
60009079;0.7875190974;3870;1000094;30001716;20000254;10000020;Goni VI - TransStellar Shipping Storage
60009082;0.4339101312;3870;1000094;30001719;20000254;10000020;Sagain VIII - Moon 11 - TransStellar Shipping Storage
60009085;0.6420813625;3870;1000094;30001718;20000254;10000020;Paye VII - Moon 4 - TransStellar Shipping Storage
60009088;0.4029520687;3870;1000094;30002082;20000307;10000042;Floseswin IX - Moon 5 - TransStellar Shipping Storage
60009091;0.3859046221;3870;1000094;30002089;20000307;10000042;Avenod VIII - Moon 17 - TransStellar Shipping Storage
60009094;0.3552439763;3870;1000094;30002084;20000307;10000042;Aset II - Moon 1 - TransStellar Shipping Storage
60009097;0.4029520687;3870;1000094;30002082;20000307;10000042;Floseswin VIII - Moon 2 - TransStellar Shipping Storage
60009100;0.3926813355;3870;1000094;30002083;20000307;10000042;Uisper V - Moon 2 - TransStellar Shipping Storage
60009103;0.3532851440;3870;1000094;30002088;20000307;10000042;Vimeini VI - Moon 4 - TransStellar Shipping Storage
60009106;0.8945818659;3870;1000094;30002510;20000367;10000030;Rens VIII - Moon 3 - TransStellar Shipping Storage
60009109;0.8161785482;3870;1000053;30002509;20000367;10000030;Odatrik IX - Moon 2 - Urban Management Storage
60009112;0.8161785482;3870;1000094;30002509;20000367;10000030;Odatrik V - Moon 1 - TransStellar Shipping Storage
60009115;0.8161785482;3870;1000094;30002509;20000367;10000030;Odatrik VIII - Moon 3 - TransStellar Shipping Storage
60009118;0.8796585037;3870;1000094;30002508;20000367;10000030;Trytedald VII - Moon 19 - TransStellar Shipping Storage
60009121;0.7324477246;3870;1000094;30002507;20000367;10000030;Abudban VIII - Moon 19 - TransStellar Shipping Storage
60009124;0.5438451705;3870;1000094;30003810;20000556;10000048;Vivanier I - TransStellar Shipping Storage
60009127;0.5438451705;3870;1000094;30003810;20000556;10000048;Vivanier VII - Moon 19 - TransStellar Shipping Storage
60009130;0.5438451705;3870;1000094;30003810;20000556;10000048;Vivanier VII - Moon 4 - TransStellar Shipping Storage
60009133;0.7259271729;3870;1000094;30003811;20000556;10000048;Algasienan VII - Moon 3 - TransStellar Shipping Storage
60009136;0.5438451705;3870;1000094;30003810;20000556;10000048;Vivanier VI - Moon 1 - TransStellar Shipping Storage
60009139;0.5438451705;3870;1000094;30003810;20000556;10000048;Vivanier VII - Moon 3 - TransStellar Shipping Storage
60009142;0.6184880337;3870;1000094;30004095;20000598;10000052;Kador Prime VII - Moon 1 - TransStellar Shipping Storage
60009145;0.6184880337;3870;1000094;30004095;20000598;10000052;Kador Prime II - TransStellar Shipping Storage
60009148;0.5717239228;3870;1000094;30004094;20000598;10000052;Nordar III - TransStellar Shipping Storage
60009151;0.6184880337;3870;1000094;30004095;20000598;10000052;Kador Prime VIII - Moon 1 - TransStellar Shipping Storage
60009154;0.5996862858;3870;1000094;30004096;20000598;10000052;Khafis VII - Moon 8 - TransStellar Shipping Storage
60009157;0.6184880337;3870;1000094;30004095;20000598;10000052;Kador Prime IX - TransStellar Shipping Storage
60009160;0.4703787656;3870;1000094;30004975;20000728;10000064;Mesybier II - TransStellar Shipping Storage
60009163;0.8768835566;3870;1000094;30004974;20000728;10000064;Jolevier VII - Moon 17 - TransStellar Shipping Storage
60009166;0.3978384520;3870;1000094;30004977;20000728;10000064;Yvangier V - TransStellar Shipping Storage
60009169;0.5549203693;3870;1000094;30004976;20000728;10000064;Charmerout X - TransStellar Shipping Storage
60009172;0.5549203693;3870;1000094;30004976;20000728;10000064;Charmerout IX - Moon 2 - TransStellar Shipping Storage
60009175;0.4703787656;3870;1000094;30004975;20000728;10000064;Mesybier X - TransStellar Shipping Storage
60009178;0.5605604109;3870;1000094;30003001;20000440;10000036;Mili V - Moon 1 - TransStellar Shipping Storage
60009181;0.6372471827;3870;1000094;30003003;20000440;10000036;Halenan VIII - Moon 6 - TransStellar Shipping Storage
60009184;0.6807070842;3870;1000094;30003004;20000440;10000036;Ulerah I - Moon 2 - TransStellar Shipping Storage
60009187;0.6372471827;3870;1000094;30003003;20000440;10000036;Halenan III - TransStellar Shipping Storage
60009190;0.6807070842;3870;1000094;30003004;20000440;10000036;Ulerah II - Moon 7 - TransStellar Shipping Storage
60009193;0.5605604109;3870;1000094;30003001;20000440;10000036;Mili VIII - Moon 9 - TransStellar Shipping Storage
60009196;0.5338990893;3870;1000094;30005235;20000765;10000067;Malma X - Moon 2 - TransStellar Shipping Storage
60009199;0.5338990893;3870;1000094;30005235;20000765;10000067;Malma I - TransStellar Shipping Storage
60009202;0.4576432568;3870;1000094;30005231;20000765;10000067;Pashanai IV - Moon 18 - TransStellar Shipping Storage
60009205;0.5338990893;3870;1000094;30005235;20000765;10000067;Malma VI - TransStellar Shipping Storage
60009208;0.4974491589;3870;1000094;30005232;20000765;10000067;Pamah V - Moon 9 - TransStellar Shipping Storage
60009211;0.3451195252;3870;1000094;30005234;20000765;10000067;Beke IV - TransStellar Shipping Storage
60009214;0.7261914018;3870;1000094;30003451;20000503;10000042;Dantbeinn IV - Moon 3 - TransStellar Shipping Storage
60009217;0.7261914018;3870;1000094;30003451;20000503;10000042;Dantbeinn IV - TransStellar Shipping Storage
60009220;0.7522857493;3870;1000094;30003448;20000503;10000042;Nifflung VII - Moon 9 - TransStellar Shipping Storage
60009223;0.6729059838;3870;1000094;30003452;20000503;10000042;Irgrus IV - Moon 13 - TransStellar Shipping Storage
60009226;0.7261914018;3870;1000094;30003451;20000503;10000042;Dantbeinn III - Moon 6 - TransStellar Shipping Storage
60009229;0.7231553016;3870;1000094;30003449;20000503;10000042;Hakeri III - TransStellar Shipping Storage
60009232;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin IX - Moon 4 - TransStellar Shipping Storage
60009235;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin VIII - Moon 12 - TransStellar Shipping Storage
60009238;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin VIII - Moon 7 - TransStellar Shipping Storage
60009241;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin II - Moon 1 - TransStellar Shipping Storage
60009244;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin IV - Moon 5 - TransStellar Shipping Storage
60009247;0.7619263285;3870;1000094;30003453;20000504;10000042;Orduin V - Moon 3 - TransStellar Shipping Storage
60009250;-0.0048737049;3870;1000094;30003361;20000490;10000041;VSIG-K VIII - Moon 3 - TransStellar Shipping Storage
60009253;-0.0118377675;3870;1000094;30003362;20000490;10000041;RSS-KA VIII - Moon 19 - TransStellar Shipping Storage
60009256;-0.0081271641;3870;1000094;30003364;20000490;10000041;DCHR-L VIII - Moon 10 - TransStellar Shipping Storage
60009259;-0.0048737049;3870;1000094;30003361;20000490;10000041;VSIG-K V - Moon 8 - TransStellar Shipping Storage
60009262;-0.0118377675;3870;1000094;30003362;20000490;10000041;RSS-KA VIII - Moon 15 - TransStellar Shipping Storage
60009265;-0.0048737049;3870;1000094;30003361;20000490;10000041;VSIG-K VIII - Moon 5 - TransStellar Shipping Storage
60009268;0.7992735463;3870;1000094;30003512;20000512;10000043;Abaim VIII - Moon 1 - TransStellar Shipping Storage
60009271;0.8673010813;3870;1000094;30003507;20000512;10000043;Teshi I - Moon 1 - TransStellar Shipping Storage
60009274;0.8206884422;3870;1000094;30003510;20000512;10000043;Sorzielang VII - Moon 1 - TransStellar Shipping Storage
60009277;0.8691853294;3870;1000094;30003511;20000512;10000043;Somouh V - Moon 6 - TransStellar Shipping Storage
60009280;0.7895056941;3870;1000094;30003508;20000512;10000043;Sayartchen II - TransStellar Shipping Storage
60009283;0.8673010813;3870;1000094;30003507;20000512;10000043;Teshi II - Moon 6 - TransStellar Shipping Storage
60009286;0.5541377422;3870;1000094;30001654;20000244;10000020;Matyas VII - Moon 19 - TransStellar Shipping Storage
60009289;0.6100188064;3870;1000094;30001653;20000244;10000020;Jarzalad VIII - Moon 8 - TransStellar Shipping Storage
60009292;0.7251852006;3870;1000094;30001652;20000244;10000020;Pimsu VIII - Moon 6 - TransStellar Shipping Storage
60009295;0.6100188064;3870;1000094;30001653;20000244;10000020;Jarzalad VII - Moon 3 - TransStellar Shipping Storage
60009298;0.5657311418;3870;1000094;30001650;20000244;10000020;Riramia VI - Moon 12 - TransStellar Shipping Storage
60009301;0.6100188064;3870;1000094;30001653;20000244;10000020;Jarzalad IV - Moon 6 - TransStellar Shipping Storage
60009304;0.6471927653;3870;1000095;30003039;20000445;10000037;Leremblompes VIII - Moon 2 - Federal Freight Storage
60009307;0.3423653063;3870;1000095;30003042;20000445;10000037;Alachene VII - Moon 13 - Federal Freight Storage
60009310;0.5783271721;3870;1000095;30003043;20000445;10000037;Uphene IX - Moon 13 - Federal Freight Storage
60009313;0.8512248960;3870;1000095;30003041;20000445;10000037;Colcer IX - Moon 9 - Federal Freight Storage
60009316;0.6646057618;3870;1000095;30003586;20000522;10000044;Gererique IV - Moon 1 - Federal Freight Storage
60009319;0.6646057618;3870;1000095;30003586;20000522;10000044;Gererique II - Moon 1 - Federal Freight Storage
60009322;0.6646057618;3870;1000095;30003586;20000522;10000044;Gererique III - Moon 1 - Federal Freight Storage
60009325;0.4388302352;3870;1000095;30003584;20000522;10000044;Sarline IX - Moon 26 - Federal Freight Storage
60009328;0.2311459843;3870;1000095;30003800;20000555;10000048;Alperaute V - Moon 5 - Federal Freight Storage
60009331;0.0940808457;3870;1000095;30003804;20000555;10000048;Pain IV - Moon 14 - Federal Freight Storage
60009334;0.1236928275;3870;1000095;30003802;20000555;10000048;Cumemare I - Federal Freight Storage
60009337;0.1829750787;3870;1000095;30003801;20000555;10000048;Aunsou I - Federal Freight Storage
60009340;0.3646606895;3870;1000095;30002718;20000398;10000032;Rancer VI - Moon 3 - Federal Freight Storage
60009343;0.3646606895;3870;1000095;30002718;20000398;10000032;Rancer VII - Moon 22 - Federal Freight Storage
60009346;0.3051924399;3870;1000095;30002719;20000398;10000032;Miroitem VII - Moon 14 - Federal Freight Storage
60009349;0.1252039702;3870;1000095;30002721;20000398;10000032;Rorsins II - Moon 1 - Federal Freight Storage
60009352;0.5067094851;3870;1000095;30003028;20000443;10000037;Aclan X - Moon 19 - Federal Freight Storage
60009355;0.6127038720;3870;1000095;30003029;20000443;10000037;Jaschercis III - Moon 1 - Federal Freight Storage
60009358;0.5067094851;3870;1000095;30003028;20000443;10000037;Aclan V - Moon 1 - Federal Freight Storage
60009361;0.9516095483;3870;1000095;30003026;20000443;10000037;Blameston VI - Moon 2 - Federal Freight Storage
60009364;0.7507934794;3870;1000095;30002674;20000391;10000032;Gallareue I - Federal Freight Storage
60009367;0.7157557791;3870;1000095;30002672;20000391;10000032;Inghenges VII - Federal Freight Storage
60009370;0.7663115516;3870;1000095;30002673;20000391;10000032;Estene I - Moon 1 - Federal Freight Storage
60009373;0.7663115516;3870;1000095;30002673;20000391;10000032;Estene VI - Moon 3 - Federal Freight Storage
60009376;0.2086483620;3870;1000095;30003787;20000553;10000048;Agoze XII - Moon 8 - Federal Freight Storage
60009379;0.1726206118;3870;1000095;30003792;20000553;10000048;Ostingele VI - Moon 4 - Federal Freight Storage
60009382;0.0943159914;3870;1000095;30003789;20000553;10000048;Brarel V - Moon 3 - Federal Freight Storage
60009385;0.6000000000;3870;1000095;30003788;20000553;10000048;Intaki VII - Moon 1 - Federal Freight Storage
60009388;0.4387547559;3870;1000095;30002647;20000387;10000032;Ignoitton V - Moon 11 - Federal Freight Storage
60009391;0.5365041944;3870;1000095;30002643;20000387;10000032;Faurent I - Federal Freight Storage
60009394;0.5365041944;3870;1000095;30002643;20000387;10000032;Faurent V - Moon 2 - Federal Freight Storage
60009397;0.5015194705;3870;1000095;30002646;20000387;10000032;Direrie V - Moon 17 - Federal Freight Storage
60009400;0.2981414191;3870;1000095;30005321;20000778;10000068;Jovainnon VI - Federal Freight Storage
60009403;0.4186093733;3870;1000095;30005320;20000778;10000068;Hevrice VI - Moon 6 - Federal Freight Storage
60009406;0.2981414191;3870;1000095;30005321;20000778;10000068;Jovainnon IV - Federal Freight Storage
60009409;0.4186093733;3870;1000095;30005320;20000778;10000068;Hevrice V - Federal Freight Storage
60009412;0.5808395487;3870;1000095;30002703;20000395;10000032;Brybier I - Moon 1 - Federal Freight Storage
60009415;0.6724661866;3870;1000095;30002699;20000395;10000032;Brapelille X - Moon 6 - Federal Freight Storage
60009418;0.5391675134;3870;1000095;30002700;20000395;10000032;Bawilan I - Federal Freight Storage
60009421;0.6724661866;3870;1000095;30002699;20000395;10000032;Brapelille IV - Moon 2 - Federal Freight Storage
60009424;0.7462381739;3870;1000096;30003830;20000560;10000048;Orvolle III - Moon 1 - Inner Zone Shipping Storage
60009427;0.2480170593;3870;1000096;30003835;20000560;10000048;Maut VIII - Inner Zone Shipping Storage
60009436;0.1198262731;3865;1000097;30003572;20000520;10000044;Vevelonel VI - Moon 3 - Material Acquisition Mineral Reserve
60009442;0.2137561244;3865;1000097;30003607;20000525;10000044;Straloin IX - Moon 10 - Material Acquisition Mineral Reserve
60009448;0.6222362870;3867;1000097;30003604;20000525;10000044;Pochelympe VI - Material Acquisition Refinery
60009454;0.6773544114;3865;1000097;30005026;20000735;10000064;Cat VII - Moon 4 - Material Acquisition Mineral Reserve
60009457;0.7267059244;3865;1000097;30005027;20000735;10000064;Ommare IX - Moon 4 - Material Acquisition Mineral Reserve
60009460;0.7267059244;3865;1000097;30005027;20000735;10000064;Ommare VIII - Material Acquisition Mineral Reserve
60009463;-1.0000000000;3865;1000292;30005029;20000789;10000070;Vale II - Moon 1 - Veles Clade Extractive Terminus
60009475;0.7555431528;3867;1000097;30003812;20000557;10000048;Osmallanais VII - Moon 9 - Material Acquisition Refinery
60009487;0.5412530398;3865;1000097;30005011;20000733;10000064;Droselory IX - Moon 4 - Material Acquisition Mineral Reserve
60009490;0.5230190689;3867;1000097;30003574;20000521;10000044;Boystin VI - Moon 23 - Material Acquisition Refinery
60009493;0.6203857098;3865;1000097;30003577;20000521;10000044;Oerse VI - Moon 6 - Material Acquisition Mineral Reserve
60009496;0.4429106619;3867;1000097;30003573;20000521;10000044;Pertnineere VII - Moon 1 - Material Acquisition Refinery
60009499;0.6966792059;3865;1000097;30003578;20000521;10000044;Octanneve V - Material Acquisition Mineral Reserve
60009505;0.3494454048;3867;1000097;30003796;20000554;10000048;Iges VIII - Moon 5 - Material Acquisition Refinery
60009508;0.6052797269;3867;1000097;30003794;20000554;10000048;Stacmon VIII - Moon 6 - Material Acquisition Refinery
60009511;0.2057212296;3867;1000097;30003799;20000554;10000048;Uphallant VII - Moon 2 - Material Acquisition Refinery
60009514;0.9000000000;3865;1000097;30003014;20000441;10000037;Bereye VII - Moon 1 - Material Acquisition Mineral Reserve
60009517;0.5992497128;3867;1000097;30003013;20000441;10000037;Jurlesel II - Material Acquisition Refinery
60009520;0.9000000000;3867;1000097;30003014;20000441;10000037;Bereye VI - Moon 2 - Material Acquisition Refinery
60009526;0.7886540077;3865;1000097;30003589;20000523;10000044;Vecodie I - Material Acquisition Mineral Reserve
60009532;0.7570580433;3867;1000097;30003588;20000523;10000044;Yvaeroure XII - Moon 9 - Material Acquisition Refinery
60009535;0.7570580433;3867;1000097;30003588;20000523;10000044;Yvaeroure XII - Moon 11 - Material Acquisition Refinery
60009541;0.2325312467;3867;1000097;30003594;20000524;10000044;Heluene X - Material Acquisition Refinery
60009544;0.1788228483;3865;1000097;30003601;20000524;10000044;Babirmoult VI - Moon 15 - Material Acquisition Mineral Reserve
60009550;0.8667830122;3865;1000098;30005304;20000776;10000068;Alentene VII - Moon 1 - Astral Mining Inc. Mineral Reserve
60009553;0.8846282262;3865;1000098;30005303;20000776;10000068;Merolles IX - Moon 15 - Astral Mining Inc. Mineral Reserve
60009556;0.8667830122;3867;1000098;30005304;20000776;10000068;Alentene VII - Moon 5 - Astral Mining Inc. Refinery
60009559;0.9239133100;3867;1000098;30005302;20000776;10000068;Alenia V - Moon 10 - Astral Mining Inc. Refinery
60009562;0.9239133100;3867;1000098;30005302;20000776;10000068;Alenia VIII - Astral Mining Inc. Refinery
60009565;0.8215773718;3865;1000098;30005306;20000776;10000068;Vaere VIII - Moon 11 - Astral Mining Inc. Mineral Reserve
60009568;0.2148245600;3865;1000098;30003806;20000556;10000048;Pelille VI - Moon 2 - Astral Mining Inc. Mineral Reserve
60009571;0.2148245600;3867;1000098;30003806;20000556;10000048;Pelille V - Moon 13 - Astral Mining Inc. Refinery
60009574;0.3848641347;3865;1000098;30003807;20000556;10000048;Dour V - Moon 7 - Astral Mining Inc. Mineral Reserve
60009577;0.5037160017;3865;1000098;30003809;20000556;10000048;Brellystier IV - Moon 2 - Astral Mining Inc. Mineral Reserve
60009580;0.2148245600;3867;1000098;30003806;20000556;10000048;Pelille III - Astral Mining Inc. Refinery
60009583;0.5438451705;3867;1000098;30003810;20000556;10000048;Vivanier III - Moon 1 - Astral Mining Inc. Refinery
60009598;0.6882390795;3865;1000098;30002637;20000386;10000032;Metserel V - Moon 8 - Astral Mining Inc. Mineral Reserve
60009601;0.8725015367;3867;1000098;30002639;20000386;10000032;Adreland VI - Moon 8 - Astral Mining Inc. Refinery
60009604;0.5188180285;3865;1000098;30005333;20000780;10000068;Stou IV - Moon 1 - Astral Mining Inc. Mineral Reserve
60009607;0.4719872495;3867;1000098;30005330;20000780;10000068;Arraron III - Astral Mining Inc. Refinery
60009610;0.4719872495;3867;1000098;30005330;20000780;10000068;Arraron VII - Astral Mining Inc. Refinery
60009619;0.5188180285;3865;1000098;30005333;20000780;10000068;Stou I - Moon 1 - Astral Mining Inc. Mineral Reserve
60009622;0.2325312467;3865;1000098;30003594;20000524;10000044;Heluene IV - Moon 1 - Astral Mining Inc. Mineral Reserve
60009628;0.2325312467;3865;1000098;30003594;20000524;10000044;Heluene V - Astral Mining Inc. Mineral Reserve
60009637;0.2325312467;3867;1000098;30003594;20000524;10000044;Heluene X - Astral Mining Inc. Refinery
60009646;0.9473784782;3865;1000098;30004968;20000727;10000064;Mies I - Astral Mining Inc. Mineral Reserve
60009658;0.0940761659;3865;1000098;30003791;20000553;10000048;Annancale IV - Moon 16 - Astral Mining Inc. Mineral Reserve
60009661;0.1726206118;3865;1000098;30003792;20000553;10000048;Ostingele VI - Moon 5 - Astral Mining Inc. Mineral Reserve
60009667;0.6000000000;3867;1000098;30003788;20000553;10000048;Intaki V (Intaki Prime) - Moon 5 - Astral Mining Inc. Refinery
60009673;0.1889457517;3865;1000098;30003790;20000553;10000048;Vey VI - Moon 10 - Astral Mining Inc. Mineral Reserve
60009676;0.8502835156;3867;1000098;30002658;20000389;10000032;Agrallarier VIII - Moon 3 - Astral Mining Inc. Refinery
60009679;0.8241636884;3865;1000098;30002660;20000389;10000032;Eglennaert I - Moon 6 - Astral Mining Inc. Mineral Reserve
60009682;0.7962889720;3865;1000098;30002655;20000389;10000032;Vylade IV - Moon 16 - Astral Mining Inc. Mineral Reserve
60009685;0.7962889720;3867;1000098;30002655;20000389;10000032;Vylade VII - Moon 3 - Astral Mining Inc. Refinery
60009688;0.8241636884;3865;1000098;30002660;20000389;10000032;Eglennaert I - Moon 11 - Astral Mining Inc. Mineral Reserve
60009691;0.8241636884;3865;1000098;30002660;20000389;10000032;Eglennaert I - Moon 12 - Astral Mining Inc. Mineral Reserve
60009700;0.9356340666;3865;1000098;30003033;20000444;10000037;Ethernity V - Moon 1 - Astral Mining Inc. Mineral Reserve
60009703;0.9749090362;3865;1000098;30003031;20000444;10000037;Athinard VII - Moon 2 - Astral Mining Inc. Mineral Reserve
60009706;0.9511227393;3867;1000098;30003034;20000444;10000037;Mattere V - Moon 12 - Astral Mining Inc. Refinery
60009712;0.6606257145;3865;1000098;30004989;20000730;10000064;Annages IV - Moon 1 - Astral Mining Inc. Mineral Reserve
60009715;0.2997459715;3865;1000098;30004991;20000730;10000064;Vitrauze XI - Moon 10 - Astral Mining Inc. Mineral Reserve
60009727;0.2997459715;3867;1000098;30004991;20000730;10000064;Vitrauze XII - Moon 1 - Astral Mining Inc. Refinery
60009730;0.5230190689;3866;1000099;30003574;20000521;10000044;Boystin VI - Moon 13 - Combined Harvest Plantation
60009733;0.5230190689;3866;1000099;30003574;20000521;10000044;Boystin VI - Moon 1 - Combined Harvest Plantation
60009736;0.6966792059;3866;1000099;30003578;20000521;10000044;Octanneve I - Combined Harvest Food Packaging
60009739;0.6966792059;3866;1000099;30003578;20000521;10000044;Octanneve IV - Moon 1 - Combined Harvest Food Packaging
60009742;0.3099625379;3866;1000099;30003829;20000559;10000048;Renarelle III - Moon 4 - Combined Harvest Food Packaging
60009745;0.3574551019;3870;1000099;30003826;20000559;10000048;Frarie IX - Combined Harvest Warehouse
60009748;0.4318512884;3870;1000099;30003827;20000559;10000048;Aubenall V - Moon 9 - Combined Harvest Warehouse
60009751;0.3574551019;3870;1000099;30003826;20000559;10000048;Frarie VI - Moon 1 - Combined Harvest Warehouse
60009754;0.8344098489;3870;1000099;30002709;20000396;10000032;Auberulle VII - Moon 1 - Combined Harvest Warehouse
60009757;0.7619204116;3870;1000099;30002706;20000396;10000032;Doussivitte VIII - Combined Harvest Warehouse
60009760;0.7649834529;3870;1000099;30002710;20000396;10000032;Adiere VI - Moon 4 - Combined Harvest Warehouse
60009763;0.9063288333;3866;1000099;30002711;20000396;10000032;Stetille IX - Moon 2 - Combined Harvest Food Packaging
60009766;0.8512248960;3866;1000099;30003041;20000445;10000037;Colcer IX - Moon 9 - Combined Harvest Plantation
60009769;0.5158581957;3866;1000099;30003040;20000445;10000037;Bille VII - Moon 2 - Combined Harvest Food Packaging
60009772;0.3423653063;3866;1000099;30003042;20000445;10000037;Alachene VII - Moon 11 - Combined Harvest Plantation
60009775;0.3423653063;3866;1000099;30003042;20000445;10000037;Alachene V - Moon 2 - Combined Harvest Plantation
60009778;0.2682584517;3870;1000099;30003057;20000447;10000037;Groothese X - Moon 6 - Combined Harvest Warehouse
